id,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,side_a_new_id,side_a,side_b_new_id,side_b,country_id,country,region,source_article,year,date_start,date_end,deaths_a,deaths_b,civilian_deaths,unknown,best,high,low,latitude,longitude,electoral_vio,electoral_vio_uncertainty,electoral_vio_source,electoral_purpose,electoral_side_a,electoral_side_a_2,electoral_side_a_inc,electoral_side_b,electoral_side_b_2,electoral_side_b_inc,electoral_perpetrator,electoral_targets,electoral_type,electoral_timing,relid,ucdp_ged,Afghanistan,Albania,Algeria,Angola,Bangladesh,Benin,Bolivia,Brazil,Burundi,Cambodia (Kampuchea),Central African Republic,Colombia,Congo,DR Congo (Zaire),Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Ethiopia,Fiji,Gambia,Georgia,Ghana,Guatemala,Guinea,Guinea-Bissau,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Kenya,Kosovo,Kyrgyzstan,Lebanon,Lesotho,Libya,Madagascar (Malagasy),Malawi,Malaysia,Mali,Mauritania,Mexico,Moldova,Mozambique,Myanmar (Burma),Namibia,Nepal,Nicaragua,Nigeria,Pakistan,Papua New Guinea,Peru,Philippines,Russia (Soviet Union),Senegal,Serbia (Yugoslavia),Sierra Leone,Somalia,South Africa,Spain,Sri Lanka,Sudan,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Kingdom,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia),Africa,Americas,Asia,Europe,Middle East,electoral_vio_uncertainty_0,electoral_vio_uncertainty_1,electoral_vio_uncertainty_2,type_of_violence_1,type_of_violence_2,type_of_violence_3,type_of_violence_4,electoral_perpetrator_1,electoral_perpetrator_2,electoral_perpetrator_3,electoral_perpetrator_4,side_a_Civilians,side_a_ExternActors,side_a_Militia,side_a_Other,side_a_PoliticalSupporters,side_a_Politicians,Public officials,side_a_RebelGroup,side_a_SecurityForces,side_a_Unclear,side_b_Civilians,side_b_Militia,side_b_Other,side_b_PoliticalSupporters,side_b_Politicians,side_b_PublicOfficials,side_b_RebelGroup,side_b_SecurityForces,side_b_Unclear,electoral_purpose_disrupt,electoral_purpose_divergent affiliations,electoral_purpose_crack down on protest and/or riot,electoral_purpose_protect results,electoral_purpose_unclear,electoral_purpose_spell,electoral_purpose_eliminate opponent,electoral_purpose_retaliate violent acts,electoral_purpose_overturn results,electoral_purpose_secure elections,electoral_purpose_preemptive violence,electoral_purpose_prevent from voting,electoral_purpose_shape results,electoral_purpose_retaliate for voting for other candidate,electoral_purpose_repress opposition,electoral_purpose_punishment,electoral_purpose_crack down on prostest and/or riot,electoral_purpose_oppose democratic conduct,electoral_purpose_intimidate opponent,electoral_purpose_demand democratic conduct,electoral_purpose_hinder electoral misconduct,electoral_purpose_retaliate for voting for alternative candidate,electoral_purpose_crack down on riot and/or protest,electoral_purpose_retaliate for voting for candidate,electoral_purpose_forcibly displace groups in order to shape results,electoral_purpose_retaliate acts in electoral process,electoral_purpose_prevent electoral misconduct,electoral_purpose_Unknown,electoral_purpose_secure election,electoral_purpose_crackdown on protest and/or riot,electoral_purpose_call for change in electoral process,electoral_purpose_Secure elections,electoral_purpose_intimidate voters,electoral_purpose_crack down on riots and/or protests,electoral_purpose_.,electoral_purpose_crack down on protest and/or riot/retaliate violent events,electoral_purpose_Unclear,electoral_purpose_diverging affiliations,electoral_targets_2,electoral_targets_6,electoral_targets_3,electoral_targets_5,electoral_targets_10,electoral_targets_1,electoral_targets_9,electoral_targets_7,electoral_targets_11,electoral_targets_-99,electoral_targets_8,electoral_targets_4,electoral_type_2,electoral_type_1,electoral_type_3,electoral_type_4,electoral_type_5,"electoral_type_2,3","electoral_type_1,3","electoral_type_1,4",electoral_timing_2,electoral_timing_1,electoral_timing_3,electoral_timing_4,electoral_timing_8,country_new,Country_x,Abbreviation,year_string,country_year,Country_y,Year,Country Abbreviation,GDP (constant 2015 US$),GDP growth (annual %),GDP per capita (constant 2015 US$),Gini index,"Inflation, consumer prices (annual %)",Political Stability and Absence of Violence/Terrorism: Estimate,"Unemployment, total (% of total labor force) (modeled ILO estimate)"
64473,2,4953,Degodia - Garre,5563,918,Degodia,1079,Garre,501,Kenya,Africa,"""UNOCHA,2013-07-18,KENYA: Inter-communal Conflict in Mandera County""",2013,2013-06-28,2013-06-28,0,0,0,3,3,3,3,3.9,40.3,1,2,None/Unknown,retaliate for voting for other candidate,Other,,-99,Other,,-99,2,3;9,1,3,ETH-2013-2-435-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Kenya,Kenya,KEN,2013,KEN2013,Kenya,2013,KEN,63608687382.87635,3.7978483925754034,1420.0786924878887,0.0,5.71749357037741,-1.16693091392517,2.778
64494,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""Agence France Presse,2013-05-03,Pakistan election candidate shot dead: police""",2013,2013-05-03,2013-05-03,0,0,2,0,2,2,2,24.86,67.01000000000001,1,0,None/Unknown,disrupt,Rebel group,,0,Politicians,,1,1,1,1,1,PAK-2013-3-1199-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64506,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""Agence France Presse,2013-05-04,Three dead in blast near Karachi party's election office"";""BBC Monitoring South Asia,2013-05-07,Programme summary of Pakistan's AVT Khyber News 1600 gmt 4 May 13""",2013,2013-05-04,2013-05-04,0,0,3,0,3,3,3,24.86,67.01000000000001,1,0,None/Unknown,disrupt,Rebel group,,0,Political supporters,,1,1,3,"1,3",1,PAK-2013-3-1199-32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64510,1,404,Pakistan:Government,857,142,Government of Pakistan,356,TTP,770,Pakistan,Asia,"""Press Trust of India,2013-05-05,3 soldiers, 22 militants killed in clashes in Pakistan""",2013,2013-05-05,2013-05-05,2,16,0,0,18,18,18,33.8125,70.67694400000001,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,"1,3",1,PAK-2013-1-768-67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64513,1,122,XXX770,243,3717,XXX770,3717,XXX770,770,Pakistan,Asia,"""Press Trust of India,2013-05-05,3 soldiers, 22 militants killed in clashes in Pakistan""",2013,2013-05-05,2013-05-05,0,0,0,6,6,6,6,29.840645,68.015519,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,"1,3",1,PAK-2013-1-XXX770-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64521,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""Agence France Presse,2013-05-06,Bomb kills two at Pakistan election rally: doctor"";""Reuters News,2013-05-06,Blast at election rally kills 15 in Pakistan"";""BBC Monitoring South Asia,2013-05-06,Death toll in blast at Islamist party's rally in northwest Pakistan rises to 15"";""Reuters News,2013-05-06,UPDATE 3-Suicide bomber kills 25 at Pakistan election rally""",2013,2013-05-06,2013-05-06,0,0,25,0,25,25,25,33.9,70.28611100000001,1,0,None/Unknown,disrupt,Rebel group,,0,Political supporters,,1,1,3,"1,3",1,PAK-2013-3-1199-33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64523,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""Agence France Presse,2013-05-07,Bomb kills three, wounds Pakistan vote candidate: police""",2013,2013-05-07,2013-05-07,0,0,12,0,12,12,12,33.53,71.06,1,0,None/Unknown,disrupt,Rebel group,,0,Political supporters,,-99,1,3,"1,3",1,PAK-2013-3-1199-34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64526,1,404,Pakistan:Government,857,142,Government of Pakistan,356,TTP,770,Pakistan,Asia,"""Press Trust of India,2013-05-08,3 killed in police gun battle with Pak militants""",2013,2013-05-07,2013-05-07,2,2,1,0,5,5,5,33.98956,71.573149,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,"1,3",1,PAK-2013-1-768-70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64531,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""BBC Monitoring South Asia,2013-05-09,Pakistan police say former PM target of attack by abductors""",2013,2013-05-09,2013-05-09,0,0,1,0,1,1,1,29.933116,71.386067,1,0,None/Unknown,disrupt,Rebel group,,0,Political supporters,,1,1,1,"1,3",1,PAK-2013-3-1199-35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64534,3,4381,XXX770 - Civilians,4987,3717,XXX770,1,Civilians,770,Pakistan,Asia,"""BBC Monitoring South Asia,2013-05-09,Two killed in attack on Pakistan political party's rally in Balochistan""",2013,2013-05-09,2013-05-09,0,0,2,0,2,2,2,30.174576,66.762027,1,0,None/Unknown,unclear,Unclear,,-99,Political supporters,,0,1,1,"1,3",1,PAK-2013-3-XXX770-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64538,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""BBC Monitoring South Asia,2013-05-09,One killed, three injured in blast near poll rally in northwest Pakistan""",2013,2013-05-09,2013-05-09,0,0,1,0,1,1,1,32.970219,70.2,1,0,None/Unknown,disrupt,Rebel group,,0,Political supporters,,-99,1,3,"1,3",1,PAK-2013-3-1199-36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64541,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""Agence France Presse,2013-05-10,Four dead in blast on Pakistan election eve""",2013,2013-05-10,2013-05-10,0,0,4,0,4,4,4,33.008611,70.069722,1,0,None/Unknown,disrupt,Rebel group,,0,Political supporters,,-99,1,3,"1,3",1,PAK-2013-3-1199-37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64544,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,None/Unknown,2013,2013-05-10,2013-05-10,0,0,3,0,3,3,3,24.86,67.01000000000001,1,0,None/Unknown,disrupt,Rebel group,,0,Politicians,,-99,1,1,"1,3",1,PAK-2013-3-1199-38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64546,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""BBC Monitoring South Asia,2013-05-11,Two party leaders killed in blast outside poll office in northwest Pakistan""",2013,2013-05-10,2013-05-10,0,0,2,0,2,2,2,34.171944,72.271944,1,0,None/Unknown,disrupt,Rebel group,,0,Politicians,,1,1,1,"1,3",1,PAK-2013-3-1199-39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64549,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""Press Trust of India,2013-05-11,5 killed in Karachi blast"";""Reuters News,2013-05-11,Blast in Pakistan's Karachi kills 8 during polls"";""BBC Monitoring South Asia,2013-05-11,More on blast near polling station in Pakistan's Karachi"";""Agence France Presse,2013-05-11,Bomb kills 11 in Karachi as Pakistan votes: doctor""",2013,2013-05-11,2013-05-11,0,0,11,0,11,11,11,24.86,67.01000000000001,1,0,None/Unknown,disrupt,Rebel group,,0,Politicians,,0,1,1,1,2,PAK-2013-3-1199-40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64552,3,4381,XXX770 - Civilians,4987,3717,XXX770,1,Civilians,770,Pakistan,Asia,"""BBC Monitoring South Asia,2013-05-11,Two killed, four injured in firing at polling station in Pakistan's Balochistan""",2013,2013-05-11,2013-05-11,0,0,2,0,2,2,2,28.882421,66.531649,1,0,None/Unknown,unclear,Unclear,,-99,Civilians,,0,1,3,"1,3",2,PAK-2013-3-XXX770-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64554,3,530,TTP - Civilians,997,356,TTP,1,Civilians,770,Pakistan,Asia,"""Press Trust of India,2013-05-11,Pakistanis vote in historic polls, 15 killed in violence""",2013,2013-05-11,2013-05-11,0,0,2,0,2,2,2,24.86,67.01000000000001,1,0,None/Unknown,disrupt,Rebel group,,0,Civilians,,0,1,9,"1,3",2,PAK-2013-3-1199-41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
64556,1,404,Pakistan:Government,857,142,Government of Pakistan,356,TTP,770,Pakistan,Asia,"""Press Trust of India,2013-05-11,Pakistanis vote in historic polls, 15 killed in violence""",2013,2013-05-11,2013-05-11,2,0,0,0,2,2,2,34.016667,71.583333,1,0,None/Unknown,disrupt,Security forces,,1,Rebel group,,0,2,3;6,"1,3",2,PAK-2013-1-768-72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,Pakistan,Pakistan,PAK,2013,PAK2013,Pakistan,2013,PAK,276443758787.987,4.366865049783868,1346.28928139308,29.5,7.69215611899565,-2.60330200195313,2.95
